user_id,tweet_id,label
359930450,714401153115664385,1
573888586,714741960007950342,1
139020934,709736553124335618,1
195523756,714725747651395584,1
120675384,711509292516450308,1
1585021255,713593988670820354,1
578937930,710777721400512512,1
3911870127,712636161911623680,1
291652514,710533384490065921,1
3161112022,714936529936859136,1
386712866,710786518953160704,1
583841665,711074738097889280,1
818245783,714515916961267712,1
273121006,709771206854107138,1
1116352826,710404100492550144,1
796286414,713322699091808256,1
481553283,712303327162310661,1
3006834917,710452405406597120,1
138103064,713738615705235456,1
303819169,714814242160058369,1
1244126898,709762833672757249,1
1174827270,710828831578464256,1
15874449,714409563609374720,1
133873394,712278431552016385,1
22257624,711167590253649922,1
223822806,712681693455511552,1
66868014,713015062173188096,1
265863443,709974296060403713,1
186044264,712474613050003456,1
56061158,712597579008188416,1
403498796,710432688428212224,1
618058898,710921022074126336,1
282894960,710859767237873664,1
129233789,711238122600849409,1
320790659,713268778788896769,1
816922958,710065078301794304,1
390027882,709725966466043905,1
213069990,710892418200051712,1
441403413,713315445110083584,1
362041716,713320993922674688,1
1135926818,712805813182529536,1
86061868,710168930820755456,1
271601204,710578279594500097,1
61637536,714150675870048257,1
710179293762945024,713789473004367872,1
15968216,712250694825279488,1
274522084,711186833653305345,1
4141843517,711609344522100736,1
331184232,713855691094683649,1
567789577,713570403273293824,1
2590322935,712070326775996416,1
68428130,710467650594406401,1
2801989669,710056918350487552,1
292257830,711839398422319104,1
3401740277,713743407567470592,1
242563437,712095371565125632,1
44838193,710912157366493184,1
972399517,714443429019652096,1
17146229,712300154938720258,1
2472093739,714460140959875072,1
55485803,713732947040464896,1
578772929,714892734570610688,1
4883211651,714851666395267072,1
3089338594,710447939383123968,1
241181260,710089011327602688,1
121756333,713002052696219652,1
541746426,710091536676032512,1
426008759,712246611401904128,1
25367392,712572196896575492,1
38076479,713869114561835008,1
423502732,711667830299578368,1
2479480377,712346707342790658,1
327375754,712655241791942656,1
112953691,713730757823307777,1
499911925,713025985524838402,1
2905969396,710559695484813312,1
2782914858,710520460354703362,1
282730955,710748736268271616,1
4928103886,713429318815387648,1
235738596,710357975085539328,1
28314117,713255006808444928,1
72013096,713339126242754560,1
185204010,709722621504393216,1
4673998165,709635681354559488,1
94522430,712571431033266176,1
17260983,710846195447545858,1
2583422209,709600593506148352,1
20429020,713659762961997825,1
1527557312,712654656581664768,1
709874963570888705,711531372096176128,1
20790466,711983872381227008,1
43278892,712476373302906881,1
19309510,711751548687273984,1
38278953,710851352780513282,1
53901125,714017899065843712,1
1416916092,713388961843032064,1
1330501202,712211914206609408,1
2538899928,713843608424693763,1
336829123,714254480502624256,1
92246822,712534394305716224,1
3240533268,711996456001863680,1
1172981304,710741476813185024,1
4010600260,711149241826201600,1
2465952667,713581237277949952,1
263566817,712983747470077954,1
1578240678,710273122516119552,1
710179293762945024,711898592798052352,1
215360813,709774269597814785,1
41557957,709772586549428224,1
855584274,710614658659569664,1
4816451841,714452816044101632,1
484916979,712303380866007044,1
595878183,710457131129053186,1
538466809,712972398602108929,1
355583746,709769444197801985,1
4815089193,712250063150583808,1
121383925,711548931365150720,1
534441317,712233577652555776,1
822391700,712700752452517889,1
374518091,713129911804944384,1
45067540,714207668194377729,1
3166659439,709750140999901184,1
2283081553,712477478145671173,1
572059753,710156517140512772,1
43311614,713822850939924480,1
29765246,712019339906420736,1
3992725407,712890333936353280,1
593477923,710035518147289088,1
335212414,710223808561545217,1
45561845,713498486554173441,1
299771602,713529085692133377,1
295291472,709653017478307841,1
1702457281,714567375740342272,1
361913896,710736785400266752,1
120720108,714210279106723841,1
162419093,712732243471548417,1
242265670,713874501201604608,1
1305673812,712346560567185409,1
186045788,710738712498278400,1
3360906227,713342473460953088,1
554580329,711181846319652865,1
166060592,712705238319300608,1
30283195,713552475647651840,1
196971191,712969813518225408,1
222513166,714526407280500737,1
224543398,714641903887781889,1
358184098,709538469811462149,1
1622441185,710631224893644800,1
4765231964,711147620899508224,1
2360120558,712717609641193473,1
2863714043,714440564591210497,1
1045779703,712283023648137216,1
442880560,713342111261835264,1
384969301,712772061098287108,1
3342663863,710099224843689984,1
2439877339,714207629271310337,1
60242385,710469414966206464,1
6529402,714712666326056960,1
315392874,710208542104485888,1
28805729,713380203125469184,1
539773599,710944131758080000,1
3785349675,713643760815587328,1
3262191087,712366849753792512,1
216302663,711618672310157312,1
286119833,710194342686806016,1
3155910138,714494762674315264,1
115621556,713417153102397440,1
128432196,714572438806347778,1
20103051,714754129097277440,1
1171654980,714794253092827137,1
2421298825,711339340908142592,1
4843122568,710736178409054209,1
11312072,709873014893051904,1
43037613,714398935947718656,1
2885140656,710476105216425985,1
81104565,714045105041186816,1
422999238,710374801995595776,1
31710778,712320885802270721,1
2468022630,711276432383729665,1
487649634,709744302554017792,1
1014834446,710764218224521217,1
407181093,711179782747250692,1
172069317,711648822221520897,1
299907157,712083462694375424,1
143413691,713041085832896517,1
237244256,709660577854066688,1
2942110830,712494370029703169,1
297390340,710945377109696517,1
2954765970,711731613319561216,1
177337013,709952992108158976,1
2232094280,711901484003282944,1
67654074,709997719310487552,1
15699139,713647545638109184,1
438199626,714780826785828864,1
593313663,709926645570916352,1
3001292229,712192028663218176,1
19744868,713655508041916416,1
70919106,712302035211837440,1
197347189,712869631908843522,1
1665436477,714466762805260293,1
186043413,711287271673061377,1
2846138963,709577455095287808,1
2440503132,714463487876005888,1
133152120,709885663504564225,1
2297746135,713732683788984322,1
3405386746,714071778600026112,1
4843217146,713298543025463296,1
250181268,714812603286077440,1
63415134,712194363359559680,1
555361095,709743489806950400,1
275396405,710561231203995649,1
269205946,714913454629515264,1
1456338042,712559044255485952,1
246324373,714908447033192449,1
153284577,710343162707910656,1
501333498,712120120886349825,1
109829171,713477848707764225,1
4424423595,711126900224032769,1
1525608704,710688893188886528,1
3221667068,711356873992069120,1
4865408504,709575371528638464,1
1521076063,709874729172094976,1
599745022,713120346992291840,1
109980164,714381192200593408,1
34200591,713353275010129920,1
126005099,710303086791757824,1
745417586,713371318549364737,1
581317259,712578763058450432,1
17593581,713449246607990784,1
135820559,711893801065848832,1
48287209,710886823694901248,1
1072664804,712270292073242624,1
34406875,712407178276171776,1
130845029,712878776372346881,1
315283520,712739573869244417,1
53445573,710631054680453121,1
386128661,712255144642084864,1
3992725407,709809838080004097,1
73092120,710526124061802496,1
3504611062,712086152635932672,1
2346741013,710464591004704768,1
8752802,712577882044940288,1
229800010,713700609598160897,1
3501946699,714806117268721668,1
65075709,710676783264370688,1
88380827,713751687190618114,1
1611074784,710519180831924224,1
267192942,711501323422687232,1
338570852,714437528946913280,1
146406912,711112390608338944,1
905818448,714483414322257920,1
2767395730,711076737438896128,1
116985822,709829255065178115,1
4835391533,710402451715833856,1
98159694,709598398933016576,1
31533781,714793074879283200,1
20137493,714921929900224514,1
233119955,711356198772207616,1
1289562882,712216330171256833,1
3342000069,711963949571383296,1
941239784,714279028585156608,1
2203054075,710224583849353217,1
287774686,714430451205545984,1
52031856,709635124871057408,1
562821770,710360771121778688,1
71674483,711865553703587841,1
980839856,710717841306226689,1
156269069,711489188298797056,1
22609384,713839115217870848,1
219174936,714189558263517184,1
223822806,714433156707909633,1
332714293,713252077464461313,1
1696581948,711822271615098880,1
103264144,714474402000347136,1
2977384127,709780493420666880,1
87236151,713869208145289216,1
573866808,709549065147699200,1
400495760,714330581841027072,1
126783988,713158885150998528,1
16118799,712199526698717184,1
1423284098,711995107227148289,1
3306412883,712266354150268928,1
25067227,712046955095060481,1
17125874,710633225559748608,1
714216305365282817,714250683181039617,1
246276196,709837258157858819,1
1321318484,709614486630506496,1
110614478,712736890458411009,1
157845419,710574264991289344,1
14051600,710238364541259776,1
2825592168,713577760111869952,1
3109194118,712245359863603200,1
3208648085,714963084016807936,1
898640923,713411591421734912,1
14759160,711791509193027584,1
413322875,710746055181246464,1
4149004933,714842155269754880,1
407329301,714454458164338689,1
90721855,713818326661660672,1
435697299,710764427105140736,1
2879915777,710985972486434816,1
938239441,710416945045069824,1
1688187541,710555911371231232,1
2788572842,712577733390282755,1
95513251,709796679340392449,1
158759634,712245415450644480,1
136762236,710701032540606464,1
550638209,713924801979629570,1
3010643578,711608037107212288,1
2185991300,710401443258363904,1
707501377019318273,711848513043353600,1
95250289,713733581202395137,1
118942188,712779575982305280,1
144549272,709913639881289728,1
1636328953,714478581485842433,1
3872593043,709655180619476992,1
593519597,713547361595826176,1
41046673,711909590443630593,1
575545172,709654165660770304,1
282170940,710125346813775876,1
611162397,709666695204491264,1
65594316,714733554207432704,1
332855846,713386028309024768,1
2921581736,710832399400046592,1
457797513,710837029232320512,1
545016842,714808636820885504,1
2563424191,711977444492713985,1
2597751122,712932046830714881,1
17741758,714361788150591488,1
270788979,710154210856312833,1
702415333437677568,710692821741740032,1
701103897146839040,712362159280410625,1
203646071,710813551477153794,1
4222765882,713694592240119811,1
2846168402,711118773713932288,1
23917612,713311952014077952,1
4723697412,714682422873481216,1
103116060,709682241367121920,1
151689543,714626126790926336,1
61172258,713483841491570693,1
77025457,710286760392130560,1
186159132,714438917877936128,1
2451844692,711829999297404928,1
36784086,710533480225120257,1
250533115,712611611178098688,1
2449254163,710471849885368320,1
1960426465,712234180546007041,1
1431127092,709534289096904704,1
38655548,713458410277224448,1
1329244238,711820142703976448,1
184749219,709627697069035520,1
15699801,711456164001796097,1
195954871,712612905947119616,1
147124410,714389012459429888,1
437124106,714884199426224129,1
233649904,713757992429162496,1
186747575,710728438886363136,1
2381967482,714613500375478272,1
77935182,712303882559311873,1
16188573,714218937764937728,1
31579518,712700035780182016,1
186043413,709684730141126656,1
418815175,711995444746780673,1
565780146,714566506760298497,1
4920588358,710191275526512641,1
270763468,711164433699975168,1
4316867535,712573648725524480,1
538276184,709830390811328513,1
3253672424,710908218529087488,1
49033430,711669607149510656,1
325695468,711316703804653568,1
4158149141,714536246362640385,1
2863911893,710723420942573568,1
408688848,709735521329815552,1
57156843,712682354452594688,1
100749927,711594504042713089,1
449651636,714137744314863616,1
1307490216,713718740920115201,1
346423848,709815281439395841,1
3230403832,710543870833070080,1
17741758,710344471842410496,1
728327096,713231473550057473,1
4825680390,711090130585395200,1
4833490101,709655555791454208,1
394129826,712429109733761024,1
3732932542,712795897885802497,1
180317088,714164892522119168,1
500129407,713125054633082880,1
3947385792,714333656081235968,1
21941884,710981045609488386,1
30632380,711498633414352896,1
243348406,713030365821149186,1
132948029,713360722852495360,1
2149544754,713105448572993536,1
701380134297849856,714096439400472576,1
252996687,710375096200912898,1
36967334,712307958458220544,1
4589971289,714776097678835712,1
21505490,713338883677626369,1
132911028,712538089554644993,1
347810094,710237632677220352,1
14365325,712585519994118144,1
47231929,712350161767374849,1
2342103794,710451952421744640,1
4824043175,714109488102551553,1
18123835,713018816754749441,1
3160770339,712252550779686912,1
11892182,711888416481345536,1
21298696,711896082922360832,1
370295730,712014907387023360,1
2361295453,714599054215217154,1
1605914786,710555828131110912,1
199816878,712307746163523586,1
4572124521,714032337017655296,1
2168723575,712640490307510272,1
314833447,713331566311776256,1
16084363,714897521693294593,1
14482775,711944302474219521,1
180399463,711982371176845312,1
1022918904,712191998082588673,1
3394294505,714580524229066753,1
93658858,710475790517981184,1
1879611055,712612561070526464,1
252794509,710087775324868613,1
67947970,714841225359134720,1
250461425,714106958756884481,1
273360287,710022435807039488,1
3048257473,710325405127806977,1
1605914786,710160957054570496,1
353320194,710971936696881154,1
65926008,709848204540559361,1
1622441185,710464067387990016,1
1948967970,709726044618625024,1
1566454729,710661513544015872,1
1602955388,714217725405560834,1
842010811,714122353152753664,1
265979858,709741330747027456,1
447780684,709856075038720000,1
27204859,713362508669530112,1
595403980,712340212647591936,1
3367402871,710499432966561792,1
186159132,713001056196661249,1
2402294958,712204188755824640,1
133001873,710726018236092416,1
248133765,713994587673653248,1
187246849,710910321582542848,1
5325622,712766503070920705,1
169391338,711708880837943296,1
295976600,711899527540809728,1
944949480,712418144342700032,1
713376162857099264,714119802592231424,1
26637271,711457049423425536,1
90140234,714391700026687489,1
3021471969,712938120791068672,1
395377795,710857706752581632,1
183562840,712639541077643264,1
595219394,712548143460646912,1
3496445433,712338886979145732,1
86038497,713294527734231040,1
462476619,713927303756009472,1
4069220780,714045392631902208,1
39357337,714002665886224384,1
121906713,709755196121812992,1
131808098,711489764923301889,1
185421368,709928609905938432,1
42858599,711749623010959360,1
1355786136,712292361913573377,1
180434798,710557063198461953,1
23302141,714869586672353280,1
2506768341,710474222552928256,1
451304636,714785642278879232,1
333866546,711436803455238145,1
2740871066,712250259527888897,1
1495729418,710413764512849920,1
58170681,710201407014637568,1
1860960726,713757016565489666,1
75400987,714323120803348481,1
170804078,713323452346855424,1
173014403,709579803041501188,1
45458646,710749926184112128,1
464458913,714723152664862720,1
199070951,713842639993487360,1
1580709734,710935563399008256,1
84300444,711729887854391296,1
38580897,713976836410183680,1
59638068,711010754388955137,1
53125356,712801905320267776,1
2960124946,711448219453169664,1
128163218,712313136360124416,1
1114513292,713432847793721344,1
21792625,712634323153846273,1
126157979,712486718478422016,1
3357222185,714868631658762242,1
3039042167,713283031918907392,1
148310600,710042602255601665,1
2153003070,713731855770456068,1
314637074,711204152240640000,1
2894840843,713289544276303872,1
26305621,710071968129802240,1
1869095700,709806996975845376,1
16790655,711014652373630976,1
805257457,714776349626535937,1
2801931114,709855801662423045,1
99513255,713701556193927168,1
81848109,712675295862530048,1
34901956,712067654496944129,1
706931385232130051,712946882629279744,1
1344361478,712218090554200064,1
240690136,710812867973480453,1
15761612,710043998115786752,1
3992725407,712513747462569985,1
116889724,714925357711900672,1
30923595,710900562854682624,1
354906341,712618766643949568,1
135151696,710800913913520128,1
2941101453,714151179433828352,1
1171543507,714396289312620544,1
29750612,711856458024017920,1
772594285,710626767359205376,1
273421787,714445487772987393,1
2221182528,712045817855610881,1
23676348,711876841888456704,1
2529818413,710241409404526592,1
17172888,713420717551853568,1
144630926,710270945143951360,1
349090918,711907176030281728,1
177692568,712410287094308865,1
327807937,714871067475517440,1
22396466,711630086361980928,1
91220535,710787844374077440,1
3082932069,712152165587030016,1
2497701810,710115241472827393,1
1355421553,712877055893868544,1
103521190,709759492079099904,1
531742032,714924328194875392,1
307441217,710132531283103744,1
46828208,711698202810953728,1
3202206730,712635820071628800,1
4478211,712993514188107776,1
285627412,713959353032663040,1
1004688914,710484773848756224,1
182013735,709533891779039232,1
4097176037,713027085695131648,1
2410659983,714948614511058946,1
236347668,711985589734793216,1
3067592229,710555017263112192,1
128184264,712760404506599424,1
512541268,711899039332048896,1
2954651890,714470314009313280,1
65584054,712880511962755072,1
24842995,712311667611205633,1
3292387088,709889320660766720,1
709545987090595840,710939348020142085,1
1559367494,712743286817951744,1
434807646,714577597435363328,1
1218926581,709677360103075840,1
1421212578,710335534967754752,1
4843415617,709915541402554368,1
3842412201,710424809973264384,1
250549433,712876889577234432,1
499423390,710457760010215424,1
1564079354,710164894683963393,1
186043413,712431825302343683,1
2263155425,712248841219792899,1
23183433,711985241062305792,1
4344186434,711009699924090880,1
36603396,710710331916619777,1
22389207,709718189140262913,1
2754564486,709726987741298689,1
29691179,713050134645510144,1
16188573,711524840050655232,1
295309894,714584998385426432,1
841953487,710557375690842113,1
51539157,713163577478234112,1
370228209,714084223649521664,1
460698847,714752541767151616,1
89499182,712586625839153154,1
286178859,714066021506748416,1
3093809517,712678352474210304,1
511506395,714382370154000385,1
4596109152,713011027055513601,1
286154597,712237948431806464,1
7950732,713717916374601729,1
106715844,709824557775986688,1
9414232,712986396059836417,1
3083809798,714841658957893632,1
37815038,711530047983603712,1
337080220,710871540204572672,1
96832964,710394748649885696,1
328776687,714959132944646144,1
2296189355,710923548232183809,1
3007121094,712253856353292291,1
19233647,712632237649498112,1
4841311829,713824649713434629,1
2161277807,710517979037999104,1
114765541,714381538457030656,1
234161636,714452787472498688,1
728257027,713336554597421056,1
1355430985,712208509161578496,1
2894677766,711056624249643008,1
40012474,710358598145089536,1
1082585659,712171901653688322,1
1926128126,710686313981149184,1
713853010116493312,714768194209247232,1
92548871,710027416207384578,1
3428810627,709851132785459200,1
145541843,710729886789410816,1
3050674836,710954919633821697,1
172672339,714856862944989184,1
146173764,710426859062820864,1
25248650,710721897084821504,1
471394836,714193163351638016,1
96977991,710543279545327616,1
191934477,711519565482561536,1
753327708,709633502174703616,1
384233102,711419577595367425,1
305602396,713684431731613696,1
4764489609,709983750646530048,1
14784684,709770726623088640,1
222870667,714318543785820160,1
257470246,710015046278107136,1
17744704,710110301669203970,1
24251498,710128087795671040,1
16220631,711964210733813760,1
454916797,710883609624780800,1
2366500939,713674840788480000,1
263974138,712399888693207040,1
4895476137,713365848199720960,1
375076993,712627422370406400,1
590942964,713727820900483074,1
975152612,712029287277178881,1
138184111,711246227069931520,1
3408736103,709672683408121856,1
3426267934,709715773636345856,1
2260235862,712645464361930754,1
4218436713,709848104544108544,1
489758070,713117667650101249,1
19856336,711092749810933760,1
74590438,714550574079991809,1
224119158,714115058100518916,1
19872754,712014693850816512,1
367755455,713091104858439680,1
17741758,709709859977998336,1
1944869582,711967926555975680,1
110420570,714807188364136449,1
275396405,712799700517126145,1
110286667,713584658177458176,1
558124056,709811016994066433,1
10339942,713504035848921088,1
856410038,712570474513960960,1
17190323,712467932387938305,1
22324743,711270296330887172,1
1020720972,713018466316521472,1
4320071553,713044620427534336,1
90379103,712654608712208388,1
37829827,709893979261677568,1
373213172,711170542871703552,1
117391475,714185631912452096,1
27016973,714817400361848832,1
241665167,714528220419342336,1
22690617,714054552132182016,1
111394815,713219219425349632,1
4832331503,713295947921534976,1
1219800841,710146143800463360,1
172029952,710024771518513152,1
20139876,714385629212254208,1
711107605,712303962536464384,1
620736752,712793875782303744,1
706410799842074624,712670419212451840,1
2573079908,710753385948041216,1
293037397,713415861361618944,1
14534066,712972075489595392,1
2673011204,712651744249925632,1
72579694,714891474752643073,1
104777815,714718643368669184,1
305612329,711644281065316352,1
3272713844,712705411862765568,1
238954538,714194640497483776,1
2548605499,712750413561212928,1
243916139,712939870155444224,1
1599911502,712562425690591232,1
1592375250,713770353408020481,1
377334328,712019214408818688,1
627252689,714862558809874432,1
728352151,712638398314496000,1
69058391,714189244735033346,1
3414796034,712314657172684800,1
15088740,713796539605340164,1
2595286561,714569424238469120,1
2797177661,714864704632582144,1
170500303,714205865063145472,1
3011467183,712579593715122177,1
16646268,709871343936905216,1
79737242,713283464699715585,1
3292387088,710565935149490176,1
19472057,714171207449501696,1
2909540375,710608388581883904,1
703695558247129088,711329570788478976,1
331169835,714309646090108929,1
276645684,712925974967554049,1
224754314,709676345681383424,1
4548400649,713480664553644032,1
185421368,713005343110860800,1
34631113,714937660427657216,1
490761333,713938169012559872,1
23733338,713841420080128001,1
3354729297,710970159134015488,1
1475095579,712379149139230722,1
3412326753,710054126638338048,1
890597100,712989958475288577,1
