tweet_id,user_id,label
712005435675566081,37820726,0
710696773971517440,706744290341490689,0
714160842728742912,307533900,0
714158699191877632,2750161886,0
714120284241059840,2157750934,0
714157380418801664,2188106052,0
714663844585611264,2358747422,0
712860203411251201,21533462,0
710900250924470272,224544231,0
714518667409694720,3387001023,0
710894221356617728,286217515,0
710240105622061057,464220164,0
711673136312356865,17686802,0
714709931690221570,2994965243,0
714528737820336129,307533900,0
710714056856834048,3237940072,0
712600043648389120,498007429,0
713770435486175232,3241472864,0
713788227375742976,277805535,0
710143195989078016,1401716934,0
711360515210145793,2595978877,0
711088360643756032,37820726,0
713305167395823616,1251327884,0
710004077124521984,187091075,0
710013626426519552,40456700,0
714614373453537281,307533900,0
710010708113674241,3387001023,0
712449823530557440,17710543,0
712325883751751680,16182548,0
710053741769134081,36021489,0
712658047043313665,11517022,0
712666697744965636,20106357,0
712668585366274048,23180169,0
714488773040599040,2807635800,0
712223078533767168,2750161886,0
712719635410497536,3387001023,0
714098359410290689,11619202,0
713484708596883456,112944623,0
713485777779441665,187091075,0
711564593378824192,2987245137,0
714280647867703296,175787871,0
710969295241658369,962311789,0
710610516276740096,110572334,0
712751710209445892,42093944,0
712751485201870850,72938722,0
710575849200812035,307533900,0
714492747869106180,2924384930,0
714499905105039360,307533900,0
710737029391323136,571665257,0
712608861031690241,847315447,0
713128500937498624,708638610988384256,0
713003861565431810,411829695,0
709798087947112448,411829695,0
712501534022443008,14246082,0
714122195144814592,438051476,0
713050623231582210,1148519652,0
711313817293234176,303891803,0
711346016180707329,3172252311,0
710463158163542018,709721583221350400,0
710274043119730688,2784698316,0
710519529940590592,247542147,0
714734924927012864,1137028129,0
713438696729677826,732746185,0
712652703177043968,16700546,0
711900940522008576,2807635800,0
709975723398848512,3268828026,0
710182217625051136,2807635800,0
713132713671262208,34631113,0
711899832705679360,2807635800,0
710183037326077952,2807635800,0
710232856048435201,3268828026,0
714766302758440962,2807635800,0
713029919199137794,4568880935,0
711007318373175296,2387884148,0
713387674393047040,2807635800,0
714414919412760576,2807635800,0
712355915761119232,1648057585,0
713022949108948992,2203607144,0
713425803153948676,4568880935,0
714130452190208000,51398426,0
712247066311811072,2807635800,0
713128477226962944,574621059,0
712692869409050624,2807635800,0
713134866599124993,2807635800,0
714099609518342144,2387884148,0
709941085393387520,2736331149,0
711553605040529408,930396733,0
711011289561174016,34631113,0
714930027754823682,2807635800,0
712713669977616384,2807635800,0
711927214066024449,2932410160,0
712783537053810688,34631113,0
712426345595322369,3268828026,0
711933045553696770,34631113,0
710502311567630336,438051476,0
713136073417879553,212256685,0
714186875813117953,2807635800,0
711900228220264449,2807635800,0
713056988507279361,2987245137,0
714222885854818304,559077885,0
711758428599783426,3035095002,0
712745905095487488,252803331,0
712783686740156417,34631113,0
712750404501635073,2203607144,0
712301147697094657,2203607144,0
711935107674804225,281705851,0
713705464610103296,2807635800,0
713334597648560128,2807635800,0
714439818097385472,212256685,0
711995080723329024,2807635800,0
714066595153375233,2807635800,0
714066809650028544,2807635800,0
711150466110001152,72849378,0
714509744338247681,2807635800,0
714489232455286784,2807635800,0
711118666620739584,87402734,0
710884147703767041,2807635800,0
711013241422479361,91129575,0
712857039878426624,349145960,0
709814761127583744,4659874881,0
711463515039670272,4568880935,0
711244860217495552,36021489,0
713313461409824768,307926374,0
712616699477028864,2807635800,0
710589263629455360,4568880935,0
712738256744488960,515679723,0
711900711202660352,2807635800,0
710235108826071040,155719727,0
714491641395089408,2807635800,0
713535566676156417,559077885,0
710883462350249984,2807635800,0
711758844737654784,3035095002,0
714959314537091072,34631113,0
710566930302771200,4568880935,0
714928128783683585,4568880935,0
712810419786813443,221612917,0
710557557065170944,45656485,0
712617703685668865,2807635800,0
710444789800570884,34631113,0
711799754427076608,384763131,0
712545140771053569,454710118,0
709848951797624832,2807635800,0
711819229159239684,3268828026,0
712693329092222976,2807635800,0
710172362789011456,3415691391,0
712713572040609792,2807635800,0
712669302957150209,571665257,0
713357310580494336,3241472864,0
712367360355782656,187091075,0
710728704423497728,2698405611,0
714552514583085057,544711466,0
712136847229640704,794645780,0
711902522697326592,3241472864,0
712241044973293568,156718009,0
711894857627934720,37820726,0
713697586948005888,37820726,0
709867564420046849,232495986,0
711027154549547008,187091075,0
713507613351092224,187091075,0
713355779965894656,2470793470,0
711923107565535233,1079450924,0
709573156130922496,1382669300,0
711285490020962304,482254428,0
710699237076561920,237103462,0
712607607001714692,3241472864,0
714883372330385409,16529755,0
714381948144246785,498007429,0
711351737928577024,1353371448,0
713180343520497664,21533462,0
713165037133672448,2435083514,0
713130995575361537,307533900,0
710002070141706241,2190315380,0
713786276906860544,17892197,0
711500161223102465,40456700,0
711210465284792321,47003962,0
714280694416089089,175787871,0
711277769083240450,498007429,0
710071676751450112,93623718,0
713153562788777985,3283701740,0
713368973979611136,19742076,0
711613145350012929,77323859,0
714951827037421573,383510892,0
712671538143584256,86441511,0
712071281907253248,724815649,0
713315805660884992,2845989587,0
713682196335366144,238326955,0
709848081966112768,2807635800,0
710055920445865985,3227665969,0
714017552326901760,498007429,0
712741058573123586,37820726,0
712064971312508928,3303974312,0
712448755484790785,143935333,0
713562764971642880,3303974312,0
713565291305766912,3303974312,0
712163999098511360,261782909,0
713792910165037056,865637048,0
712713374501449728,2807635800,0
710160208467783680,119137286,0
710427964396146688,353974506,0
710118228165414912,3241472864,0
713734029833404416,534929951,0
711559775478108161,1316187416,0
711685186132516868,1731665011,0
712989249650425856,2595978877,0
713888036841529344,224017331,0
712979593699794944,3241472864,0
711975796596994048,178409693,0
711784234202091521,26977514,0
710200744549490688,253382876,0
713807641160630272,498007429,0
710165761705308161,2984656240,0
711084160459218944,518028385,0
710163731829952513,17710543,0
710656252485967873,555337622,0
711618402683654145,307533900,0
714835363865341952,277805535,0
711856277656346624,333761856,0
713837290410225664,135331543,0
710238226989064192,36021489,0
714727001324666880,371082634,0
712096165806923776,17710543,0
711995270968582144,2807635800,0
711870328666984448,2904252334,0
714135730558251008,2178110986,0
714880153738952710,16529755,0
711582097169784832,587570431,0
712617412793860096,2807635800,0
711183214992199680,118611326,0
712763701514911745,239378797,0
714551485972017154,34631113,0
714164126658985984,13957012,0
710534169319903232,1353371448,0
711190761694429184,156709781,0
711215626862370817,334887830,0
711324142763692032,303350661,0
714574541473783808,41569458,0
710119705563021312,245229919,0
714198748725792769,1251327884,0
714733002555858944,270763468,0
714818595512041472,16529755,0
713437320490442752,307533900,0
714588546435268608,482254428,0
714531983070797824,68349684,0
714701443236761600,2699710783,0
711203977073852416,22887776,0
711293013163581444,187091075,0
712296053207228416,2435083514,0
711009546043572224,333761856,0
713097115153657856,116572628,0
713644815464816641,3241472864,0
713652758570799104,498007429,0
711325884729450496,315062034,0
713473446827589632,187091075,0
713139492664815622,708638610988384256,0
712527365239341056,193067453,0
713631413820657664,214343084,0
710828304920678400,1849941074,0
712529356489359360,193067453,0
712369846344765440,3249309552,0
713146709375737856,3283701740,0
709828230685941760,4670685133,0
712395060546048003,3403248579,0
712924535033634818,588800952,0
709546105432887298,1210026044,0
711965628454858752,2360954787,0
712032945004027905,3241472864,0
714626222215471104,110551472,0
714553168911204352,42055007,0
710761427942952960,141122536,0
714836923949260801,277805535,0
710394744078098432,2866440838,0
710210862934597634,1079450924,0
714863931219546112,125773405,0
714871665306558464,16529755,0
710715332277760000,3033374716,0
710690829644533760,2340640082,0
711878970107629572,2904252334,0
710500140381917184,438051476,0
710398619619237889,438051476,0
711854564048310272,79769567,0
711799475719835648,136953019,0
711790913970970624,482254428,0
714553492195708931,2606622064,0
713569722202136576,3303974312,0
714551210301370368,34631113,0
710704753118941184,482254428,0
710957591371902976,307533900,0
714002896187056128,3241472864,0
711448190432755712,482254428,0
713229992629547008,106278673,0
713243129311133696,86441511,0
713618606903455744,37820726,0
713313643367112704,2155397520,0
712570032476164097,3241472864,0
710240309721112577,930396733,0
712595785179930624,54684146,0
710003931674484736,3241472864,0
713663358159994880,3816641069,0
710143619836059648,261204789,0
712623012256714752,371082634,0
710034965438795776,275617215,0
710902232452100096,307533900,0
714486148844896256,574621059,0
712227293175877632,307533900,0
711277002209300480,498007429,0
711139120664453120,809697678,0
712225903171018752,307926374,0
712878108278435840,1320101462,0
714482319931883522,307533900,0
712679602221506561,86441511,0
714884646811598848,16529755,0
713132620255772672,2900984811,0
711661184274063365,3003720760,0
710563149112594433,83161315,0
713146006536396800,482254428,0
714019527303016448,498007429,0
712598523087159296,371082634,0
710553234700701697,1262391883,0
712611111078649856,307533900,0
710547702656806912,3283701740,0
711507358300516356,1215748982,0
714294508976996353,307533900,0
713035859587563520,3241472864,0
713841427919282176,37820726,0
711673602504941568,3268828026,0
713032002446823424,3241472864,0
714140687634206721,498007429,0
711996048164720640,2807635800,0
713878612110352384,18742697,0
711983750536675328,20106357,0
710954121612791809,3268828026,0
713314507401994240,187091075,0
711438524071997440,3241472864,0
713273342904639488,422510646,0
712811649762213888,307533900,0
709792899131510784,438051476,0
710499372585234433,3241472864,0
714056329170526208,371082634,0
711685577494667264,277805535,0
709971528092393472,278385017,0
713134687640752128,2807635800,0
713445588734500865,4568880935,0
711900089724182529,2807635800,0
711932630711869440,34631113,0
712978308275679232,33844221,0
710851056536821762,34631113,0
710558543024414723,45656485,0
709640615223369728,4698528180,0
710191379436191744,3548233395,0
712524218706051072,33844221,0
710880864943665156,2807635800,0
713955542725558273,438068484,0
710558546048503808,45656485,0
712618960114483200,2807635800,0
713133976219684865,212256685,0
710444712184913920,34631113,0
712712665370533888,2807635800,0
711288099829972992,832945998,0
711510681263214592,384763131,0
710570989730537472,212256685,0
714934077854453760,2807635800,0
714958938274406405,34631113,0
710466657039360000,2807635800,0
712361309132627968,2807635800,0
713885021837385728,245968162,0
712566116699267072,3268828026,0
714688077223084032,384763131,0
714561375020916736,591374635,0
713853674104102912,1251327884,0
712905277159444480,2947385811,0
712673067047264256,307926374,0
711309590105878528,111165159,0
712250577191772160,2807635800,0
714510812337954816,2504157024,0
714511327633518593,2807635800,0
714197799164911618,2900984811,0
711641451453665281,422975199,0
711797061272739840,18040291,0
710745172091510788,3387001023,0
714766713947078656,2807635800,0
711309587929026560,111165159,0
710313277939699713,275617215,0
712693118756331520,429021730,0
709989013357256704,212256685,0
709983137619693569,212256685,0
714206436100874240,2149408897,0
712769233617231872,3268828026,0
711332134774910976,3313501976,0
709848307623825409,2807635800,0
713024983354585090,86441511,0
710553815032995841,4568880935,0
713790945351770113,2925571294,0
714585201624682496,40026089,0
713920738647007235,2387884148,0
712857037416316929,349145960,0
713023466627338240,2203607144,0
710445081812180992,34631113,0
711880760387444736,2807635800,0
709849443487514624,2807635800,0
712426141865222144,2807635800,0
709848335646072832,202349544,0
710761919519522816,1079450924,0
714139760080588800,498007429,0
711233211205033986,2485918640,0
712612767048445952,371082634,0
711945089430528000,212256685,0
709881579678539776,2874439870,0
713093338514075648,574621059,0
710790011730436096,4659874881,0
712337713572286464,261204789,0
712745848656891908,187091075,0
714874281763717121,2203607144,0
710990381043724288,187091075,0
712601619473567745,309590651,0
709546183274995712,1210026044,0
710112281460396032,23977873,0
712445099171516416,2926214071,0
714129492881571840,607656892,0
712305973646393345,3241472864,0
709785437401956352,522452889,0
713222039272861696,482254428,0
712569897210023936,4705945584,0
712795311270277125,110572334,0
712810485884780544,307533900,0
712965180423073792,411829695,0
714932525576167424,482254428,0
709865703956807680,3268828026,0
712379906454396931,3283701740,0
711906768176156672,37820726,0
712296009863331840,2435083514,0
712775009979072512,3241472864,0
713380423162847233,51704963,0
714473115078623237,2435083514,0
710626711285714944,543914044,0
711622238995349504,2289846481,0
709640024615231488,384763131,0
714848160598855681,81686212,0
709552089605775361,4893895720,0
712728091953602560,2166681878,0
710168930388672512,119137286,0
714851867302498306,16529755,0
712672503055814657,3241472864,0
711617558022123521,91841523,0
709544659840847872,1210026044,0
711615219131408384,68349684,0
709553036566335492,68447071,0
712564137520279552,3241472864,0
711005997754667009,100253123,0
710238183297032193,1305831925,0
711558812923199489,1316187416,0
711220239414005760,414903320,0
712149684098183174,86441511,0
714554773236805632,2606622064,0
714766883992547328,2807635800,0
711526779278782464,1215162829,0
712625095718645760,307533900,0
714962952894464000,3268828026,0
711208760211996672,118611326,0
714924652129288197,712548036,0
714354022719823872,403337988,0
710133821690290176,851177988,0
714585668912037888,245959308,0
713209485121032192,193067453,0
713770575525711873,93623718,0
711201588279451648,43651349,0
713058920793772032,1015497337,0
714412076173770753,18489937,0
712962966635851776,307533900,0
713409781810270211,1137028129,0
713398946488586242,333761856,0
714652270638399488,438051476,0
713068412960968706,37820726,0
711010101990137856,34631113,0
710846207904460800,2435083514,0
713641974419628032,1135189476,0
714179837091573760,345643533,0
713142784329457666,232972471,0
712384193897107460,391175335,0
712565354090905600,187091075,0
711818955590008832,3241472864,0
713296532678840320,97675094,0
714095777715453952,740459431,0
710776326618091520,1571490331,0
710498792605409280,93623718,0
714860946800427014,236684588,0
714879003434344449,16529755,0
712047831138304000,2878155746,0
710685049805520896,574621059,0
710685022252978176,574621059,0
710773817723854848,407579699,0
711777605662322688,110572334,0
710886916506386432,293774123,0
714677719825518593,407713984,0
714290116705984512,2289846481,0
714178902755827712,345643533,0
710867689544228866,94802388,0
714412214506094592,2807635800,0
714197864180793344,2900984811,0
713187611490299904,1578098006,0
714420203518615552,237985124,0
713215556589977600,2987516222,0
712311196376965123,86441511,0
712227512621928448,307533900,0
712331008020971520,1135189476,0
712234488139534336,307533900,0
709995205529903104,482254428,0
710535034558652417,632077676,0
714885402482642944,16529755,0
711471967229100032,498007429,0
710900600469381120,143143922,0
714920665896329217,394617771,0
712654035032096768,16700546,0
714930121493389314,2807635800,0
712509769630760961,2994965243,0
712510322301648896,3227665969,0
714862227359186944,16529755,0
711489858984738816,371082634,0
710392580639432705,247234961,0
711572980745302016,72849378,0
711638815564304388,498007429,0
710956270648307712,187091075,0
713129545151483904,2900984811,0
714333075421810692,438051476,0
710585894881910784,1353371448,0
714504222260068352,79223068,0
714504184280657920,3888884892,0
714350926748721152,79223068,0
710438442526572545,2807635800,0
713048301680140288,498007429,0
714062173136412676,54684146,0
713066602913218560,141515059,0
714134112047611904,34631113,0
712001573984014336,128301444,0
710167249873666049,17710543,0
712985639453503492,3241472864,0
709802924952707073,2441877686,0
714748324042121216,371082634,0
714809437664313344,1136961996,0
710331191652696066,794645780,0
710500165870755840,438051476,0
711014941013254144,91129575,0
714134401307832320,34631113,0
713492787019141120,2987516222,0
709640912574488577,384763131,0
712712511070425088,2807635800,0
714440082762121216,212256685,0
710063725298868225,2807635800,0
712700031082455040,264264597,0
712712937001984000,2807635800,0
712689780945993732,158715457,0
712450578559967234,34631113,0
713858398165413888,12475032,0
713515543886737409,76451974,0
713360984904187904,155719727,0
714897118079631361,2807635800,0
710850921568325632,34631113,0
712590993942568960,349941848,0
712309441803063300,261317758,0
710112397575458816,36083855,0
712532187296477185,384763131,0
712673575161970688,85678234,0
713132845657636865,34631113,0
713132582452404224,34631113,0
710880670235631616,2807635800,0
714736936355815424,133259087,0
713387475402678272,2807635800,0
709720343196385280,2613825849,0
710062767550562304,2807635800,0
711603576057962496,278385017,0
711933099303686144,34631113,0
713705410251907072,2807635800,0
711900544504213505,2807635800,0
712676170345684992,34687594,0
711457265061076993,4568880935,0
712451038444396545,34631113,0
714766216418689025,2807635800,0
709702358561726464,87402734,0
713050415856689152,86441511,0
713316461348052993,2807635800,0
714066926683746304,2807635800,0
712450753554739200,34631113,0
710379080655486977,275617215,0
710608756212523008,3268828026,0
710458597608706048,550993721,0
712973756986208256,2807635800,0
714363688367460352,3268828026,0
710885604393934848,2807635800,0
710362679324647428,4684661136,0
712426417925922816,2807635800,0
712353218131595265,767820973,0
710360146858397696,384763131,0
714490043549806592,2807635800,0
712739345145274368,115543224,0
710851157737017344,34631113,0
711993499168710656,2807635800,0
714131843952590848,495248495,0
711995627757027330,2807635800,0
712249498538369024,2807635800,0
709558780556484608,3268828026,0
710180857861029888,2807635800,0
713547200194711552,249895896,0
711828526610194433,16277359,0
714551729573007360,34631113,0
712663042971017216,1137028129,0
709641970755485696,2203607144,0
710720725791838208,3268828026,0
710885014175670272,2807635800,0
713440193198424064,438490210,0
710449548775317508,65912747,0
713761212320747520,112944623,0
710642327447015425,2387884148,0
712712757519331328,2807635800,0
714416934259830784,461263284,0
714213660072259586,2534924534,0
712713465404592128,2807635800,0
714579573409771520,1509803635,0
711127652506017792,3268828026,0
713110312065572864,2807635800,0
709731086876725248,206816444,0
714411905713045505,2807635800,0
714766539631824896,2807635800,0
713395327135576065,2807635800,0
713065271603298304,574621059,0
713404793306398720,2807635800,0
714428922696450048,46854386,0
712014161937625088,2441877686,0
710565015091322881,175025658,0
712623204385173504,2182033080,0
711118314165051392,87402734,0
713802531537858562,2807635800,0
710045759341772800,295886838,0
713774012942319616,2495637565,0
710437924915912705,2807635800,0
713515586068815872,76451974,0
710555988399628288,295886838,0
712617911681212416,2807635800,0
712785974720380931,358874917,0
712770234025783296,3268828026,0
710182370708742144,2807635800,0
711507734999539712,384763131,0
714046298538713088,211792796,0
710608233115693056,3268828026,0
710444443581718529,34631113,0
714066638304317441,2807635800,0
713129608053452805,2900984811,0
712821473300320259,2807635800,0
713977119198543872,384763131,0
713539573117267968,2387884148,0
714509892158095360,2807635800,0
710181246219984896,2807635800,0
712042467143630848,2387884148,0
714551644692881414,34631113,0
712426331821072384,2807635800,0
710624222582800384,3343738493,0
713745491436154880,593718808,0
711622159941042176,86441511,0
713957893578469377,3268828026,0
709924789201276929,2387884148,0
709924351823495169,2387884148,0
714846783311126532,187805921,0
710640785537048576,995487115,0
712539080333115392,2203607144,0
714654082133139456,80793585,0
709975022421544960,2798317598,0
711901057215893504,2807635800,0
713096280009011200,4568880935,0
711880512659271681,2807635800,0
712973578862505984,2807635800,0
713224195451330560,1608042062,0
713040294476922881,611165399,0
713920038957350917,221612917,0
711251239690960896,1146244248,0
710339398655725568,275617215,0
713405969754095618,2807635800,0
712721034173091841,2807635800,0
712769669996933120,4568880935,0
714934401008803840,2807635800,0
714933172346228736,2807635800,0
713524346048815105,617427087,0
714925137401933824,4568880935,0
713745352726298625,593718808,0
713046630279290880,221612917,0
714428926949507072,46854386,0
713197936621010944,4568880935,0
714671431800512516,73457082,0
713516057856712705,76451974,0
711561290376986624,460623393,0
711931504956456960,2654356639,0
713333922365579264,2807635800,0
712776377783726080,420351613,0
714851512636293122,290636103,0
711588217842229248,221612917,0
710176862832562176,416872707,0
710721027106406405,3268828026,0
709956958636404736,258386116,0
713133322155769856,187147866,0
709601249738539009,799684650,0
712342610204073985,101605088,0
712451112469667840,34631113,0
710608109941559296,3268828026,0
710063659020464128,2807635800,0
712087905901137920,91129575,0
713404018865864704,2807635800,0
709753266771529728,2203607144,0
709851833737605127,51735251,0
712697171964006401,337019353,0
712673159514685441,3241472864,0
710724044958638080,404046852,0
709902842706808832,86441511,0
714155819726741504,1509803635,0
713099088569339904,91908639,0
714336490868842500,3179193143,0
714159284775292928,3888884892,0
710702243910197248,632077676,0
714544477503926272,2606622064,0
711491334058745856,2595978877,0
714372578249285633,277347677,0
713175573728780288,100253123,0
714580357652340736,2613825849,0
713046711699173377,2323849357,0
710401808242348032,3241472864,0
713123765165690880,68349684,0
711252118632534016,3077923751,0
711292695961079808,1251327884,0
711135009562873856,338052391,0
714231303512588288,129138694,0
712663265097203712,36021489,0
710943599966302208,187091075,0
710560799555776512,106140667,0
711905707830984704,275617215,0
712247451642519552,2807635800,0
712662653219504130,724706594,0
713136861259153408,2994965243,0
709895955500261376,438051476,0
713153423802171392,3283701740,0
713471651934052352,106140667,0
710414392366538752,2916021247,0
711939026119483392,277805535,0
711932995448479744,34631113,0
713394310872305664,282894960,0
710689330440871937,482254428,0
713887183623610368,71498154,0
714152771688108033,438051476,0
714291900208058368,2317425030,0
713564158462025728,3283701740,0
711595950767263745,34631113,0
709829509898510336,404046852,0
709829126174216192,404046852,0
711637571449823233,498007429,0
711406582421200896,143143922,0
710162751159734272,3387001023,0
711619865694502912,17756499,0
711638924704223236,498007429,0
712015210832379904,20101216,0
709552406519009280,4893895720,0
711545811713269761,2194182331,0
713818468009832452,277805535,0
711840928747667456,86967974,0
713829481505538049,232972471,0
712709494187429890,37820726,0
712080589952692225,95537281,0
714873903202615296,16529755,0
714764765474717696,265399211,0
714754262513893376,498007429,0
714754418537807873,498007429,0
712746988865892352,86441511,0
713122897829736448,85401607,0
714327484192333826,2601797563,0
714413111399329792,2994965243,0
713252283069280261,2435083514,0
711128371011444736,37820726,0
714558627781054464,270763468,0
714944991953428480,115268228,0
713415329070903296,37820726,0
711007038793453568,307533900,0
711874585742807041,371082634,0
711871319575384065,175330801,0
714044779064082432,306719039,0
712343400545173505,101605088,0
712547123213033472,371082634,0
